timestamp,gps(latitude),gps(longitude),gps(altitude),speed(m/s)
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.88137662,-1.759028902,13.46159875,9.447330313
1633438128,4.88137662,-1.759028902,13.46159875,9.447330313
1633438128,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.88137662,-1.759028902,13.46159875,9.447330313
1633438129,4.881472754,-1.759005718,14.00948746,9.90786558
1633438129,4.881472754,-1.759005718,14.00948746,9.90786558
1633438129,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881472754,-1.759005718,14.00948746,9.90786558
1633438130,4.881572022,-1.758989227,14.18414222,10.55199879
1633438130,4.881572022,-1.758989227,14.18414222,10.55199879
1633438130,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881572022,-1.758989227,14.18414222,10.55199879
1633438131,4.881660944,-1.758974886,14.15617185,10.40610991
1633438131,4.881660944,-1.758974886,14.15617185,10.40610991
1633438131,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881660944,-1.758974886,14.15617185,10.40610991
1633438132,4.881746053,-1.758957991,14.58017058,10.03731682
1633438132,4.881746053,-1.758957991,14.58017058,10.03731682
1633438132,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
1633438133,4.881746053,-1.758957991,14.58017058,10.03731682
